timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
21,99.75,225.96,4.95,14.21,2,0.76,0.0
2,176.38,222.31,4.23,18.49,2,0.11,0.0
7,154.54,231.63,0.0,21.05,0,4.82,0.0
17,162.62,220.21,1.82,16.07,2,3.15,0.0
5,64.6,218.7,2.49,20.7,0,3.04,0.0
0,81.29,211.75,2.62,27.4,0,1.19,0.0
20,111.89,215.72,0.74,18.42,0,0.09,0.0
4,68.16,210.11,0.12,29.95,0,2.24,0.0
15,159.34,232.11,4.4,12.07,1,2.63,0.0
3,184.31,214.39,3.08,25.08,2,0.36,0.0
0,185.49,220.69,4.98,11.38,2,3.58,0.0
5,172.98,220.07,2.41,18.44,1,2.97,0.0
15,72.54,234.17,3.99,21.81,2,3.73,0.0
11,122.03,231.96,4.96,10.91,2,1.15,0.0
20,81.53,234.99,2.1,20.5,2,2.35,0.0
6,178.05,224.99,3.34,10.39,1,3.26,0.0
11,86.14,236.01,6.638994862099717,12.19,2,0.52,1.0
23,170.85,238.87,0.03,20.47,1,2.27,0.0
19,173.16,213.14,3.69,15.36,2,1.91,0.0
9,110.32,221.06,4.35,12.86,1,1.4,0.0
4,106.9,228.54,3.82,24.2,1,0.68,0.0
20,67.31,237.73,0.4,14.37,1,2.19,0.0
1,52.84,213.82,0.83,10.8,1,3.74,0.0
5,182.74,231.32,0.94,22.13,1,2.6,0.0
8,172.99,238.27,3.71,20.25,2,2.56,0.0
1,171.17,213.68,0.77,16.87,0,3.74,0.0
18,59.9,220.33,1.59,19.71,0,2.32,0.0
3,151.46,227.9,2.704221595569089,28.87,2,0.74,1.0
22,95.64,210.79,0.15,21.57,0,4.46,0.0
19,110.38,219.06,4.57,11.23,1,2.37,0.0
9,87.89,221.45,7.014148288228395,20.9,2,2.27,1.0
2,53.83,232.73,0.25,18.62,2,1.01,0.0
9,191.8,231.67,2.31,29.04,2,3.61,0.0
6,192.79,231.14,3.032546301332277,22.33,2,4.9,1.0
3,168.91,215.54,2.26,11.69,1,1.7,0.0
18,166.43,211.36,4.336055310030165,22.6,2,4.74,1.0
6,75.97,216.11,1.18,22.77,0,4.99,0.0
5,81.54,221.98,1.16,28.36,0,1.69,0.0
10,117.36,217.05,0.42,20.25,1,4.34,0.0
23,102.75,233.43,0.16,14.71,0,0.66,0.0
9,110.43,236.83,1.87,22.07,0,4.49,0.0
7,158.41,210.21,0.58,24.62,2,4.71,0.0
21,154.3,216.78,0.54,27.54,1,0.5,0.0
15,72.66,227.9,0.95,14.55,0,0.71,0.0
21,191.65,213.75,4.66,16.52,0,4.11,0.0
23,192.5,225.58,3.85,15.32,2,1.91,0.0
11,132.95,235.51,3.1,10.44,0,1.52,0.0
16,179.75,217.21,1.84,17.79,1,0.77,0.0
19,102.47,234.52,4.25,21.62,1,3.39,0.0
8,130.19,211.33,3.48,29.93,1,1.14,0.0
16,197.32,239.93,0.71,28.52,1,3.38,0.0
1,119.96,220.34,3.15,26.86,2,0.17,0.0
5,67.55,237.97,4.03,10.57,1,2.9,0.0
2,67.18,214.23,0.96,17.92,2,4.38,0.0
20,54.66,230.68,4.82,22.82,1,4.08,0.0
19,128.41,222.97,4.53,27.78,1,0.63,0.0
22,129.93,238.79,2.99,26.03,0,1.87,0.0
17,106.59,219.77,0.11,28.5,2,1.75,0.0
5,105.06,232.79,2.63,17.24,1,4.42,0.0
11,173.81,239.3,3.21,23.8,1,1.62,0.0
22,64.94,213.18,3.23,12.27,0,4.53,0.0
8,140.15,214.66,4.09,25.83,2,4.18,0.0
5,73.65,230.53,4.8,15.12,0,3.58,0.0
4,88.84,219.21,2.43,27.9,2,0.19,0.0
18,198.45,233.16,6.4264356382965255,17.08,2,2.41,1.0
0,52.69,226.45,0.28,12.31,0,3.45,0.0
11,85.15,211.25,0.82,14.17,0,3.85,0.0
20,143.74,232.05,1.85,12.26,0,4.03,0.0
7,71.06,221.48,1.31,15.93,1,3.01,0.0
8,74.65,223.38,3.19,27.38,0,1.86,0.0
10,166.67,217.58,4.22,15.7,2,3.02,0.0
18,163.56,224.56,2.28,13.6,2,3.19,0.0
17,94.99,224.09,2.15,29.25,2,0.83,0.0
15,153.37,213.2,1.38,24.44,2,4.02,0.0
9,158.97,229.62,1.96,14.57,0,3.09,0.0
1,114.54,213.96,3.2,23.95,0,1.82,0.0
10,174.79,212.21,4.996972725781671,29.13,2,0.95,1.0
16,106.8,218.04,1.11,29.0,2,1.72,0.0
20,58.98,236.99,2.24,24.72,0,1.84,0.0
0,168.84,238.93,4.61,17.77,0,2.95,0.0
4,156.94,239.88,2.4,21.23,2,2.04,0.0
19,67.98,215.21,4.43,24.54,0,4.37,0.0
16,165.51,214.19,8.177084705339473,25.42,2,2.85,1.0
8,136.07,221.71,4.02,28.18,1,1.26,0.0
20,55.71,216.09,3.79,27.37,1,1.74,0.0
17,72.86,235.76,1.07,14.84,1,0.46,0.0
9,186.55,219.8,0.86,29.07,1,1.68,0.0
3,162.12,216.91,3.63,14.64,1,3.19,0.0
9,116.13,233.96,3.65,28.71,1,1.88,0.0
20,109.8,226.37,4.68,11.68,0,2.33,0.0
6,187.73,235.88,2.72,28.82,1,1.05,0.0
23,182.73,219.28,0.15,25.74,1,4.65,0.0
6,82.52,226.02,3.75,16.63,0,0.73,0.0
2,112.04,227.05,4.3,19.28,1,1.57,0.0
22,180.99,232.02,1.54,13.34,1,1.46,0.0
1,68.55,237.1,3.06,27.27,0,4.1,0.0
19,126.64,211.68,4.921721398911782,15.07,2,1.06,1.0
13,65.81,212.3,2.98,28.96,0,4.02,0.0
21,175.08,232.05,4.78,29.01,2,3.89,0.0
17,157.39,219.16,0.46,11.86,2,3.68,0.0
1,54.26,234.49,1.83,13.84,0,2.04,0.0
6,155.49,218.25,0.87,24.76,1,4.4,0.0
10,137.83,225.72,3.77,24.65,0,0.03,0.0
9,150.85,216.37,0.64,16.09,2,3.32,0.0
4,115.45,220.47,3.63,26.27,0,4.35,0.0
20,116.71,231.53,4.43,28.18,1,2.46,0.0
10,103.3,237.01,1.31,25.94,1,4.54,0.0
22,160.96,230.4,0.25,14.07,0,3.33,0.0
5,167.78,211.9,0.1,16.23,0,3.22,0.0
23,126.81,210.25,0.76,25.04,1,1.49,0.0
2,67.58,211.53,4.25,19.43,1,2.52,0.0
8,59.2,224.66,3.23,12.46,0,4.51,0.0
5,70.53,226.15,2.39,13.01,2,2.65,0.0
19,131.97,236.15,3.8,14.35,2,4.09,0.0
23,195.35,231.5,3.94,15.33,2,4.96,0.0
13,76.46,232.53,1.98,17.14,2,1.43,0.0
1,116.16,233.73,4.7,18.32,1,3.26,0.0
15,168.23,212.99,4.8,14.23,2,4.58,0.0
22,197.99,213.01,4.46,22.82,2,4.09,0.0
7,66.36,235.03,3.13,20.21,1,2.8,0.0
20,161.67,218.93,4.72,16.15,2,4.39,0.0
12,121.97,212.06,3.1380910406905875,29.07,2,2.09,1.0
20,127.26,239.84,1.66,12.82,0,3.22,0.0
15,187.97,235.77,3.28,13.68,2,3.92,0.0
10,173.48,235.49,2.02,18.18,2,0.78,0.0
6,165.9,232.12,0.5,10.4,1,4.76,0.0
19,52.59,228.86,2.27,25.55,0,0.44,0.0
12,152.36,228.45,4.27,20.37,1,3.64,0.0
22,59.67,213.65,2.53,17.05,1,2.3,0.0
17,124.42,214.79,1.83,27.21,2,4.28,0.0
17,123.59,232.47,3.77,10.88,1,3.05,0.0
16,170.68,227.82,2.71,20.62,2,2.54,0.0
23,166.75,229.27,1.08,18.67,0,2.64,0.0
11,112.84,217.13,0.62,12.35,2,1.48,0.0
6,110.4,230.49,4.92,27.95,2,4.07,0.0
19,172.06,227.88,1.26,19.44,1,0.71,0.0
3,134.96,210.69,0.95,24.25,0,1.38,0.0
2,140.23,239.25,3.62,23.06,1,4.15,0.0
22,51.66,217.72,1.08,12.22,1,4.69,0.0
22,69.65,217.89,1.68,22.49,1,3.84,0.0
12,140.7,232.47,2.01,29.92,0,0.85,0.0
8,109.96,234.97,1.23,25.02,2,1.82,0.0
13,76.64,222.1,3.92,12.24,0,2.58,0.0
23,161.2,232.55,1.95,19.33,1,4.28,0.0
4,81.26,239.78,2.1,15.51,2,0.01,0.0
1,68.75,232.7,3.25,14.93,1,4.64,0.0
5,175.35,218.08,1.65,13.7,1,3.21,0.0
7,155.17,221.88,3.69,29.83,0,3.06,0.0
14,54.47,232.77,3.35,21.38,1,3.12,0.0
10,187.75,210.2,0.78,27.9,1,0.04,0.0
3,185.55,210.89,3.9,27.82,1,3.06,0.0
16,146.22,211.52,1.05,27.99,0,4.12,0.0
19,58.93,234.39,2.12,21.21,0,0.54,0.0
4,109.8,223.05,5.444337960207072,23.15,2,2.74,1.0
6,186.55,238.77,4.01,21.61,0,4.42,0.0
22,140.25,214.46,0.09,24.52,1,3.76,0.0
0,84.82,233.97,0.75,22.61,2,3.05,0.0
9,95.54,222.88,0.58,10.51,1,0.07,0.0
9,76.15,236.01,2.61,12.34,1,4.53,0.0
1,135.33,210.84,3.81,19.47,2,2.66,0.0
3,141.98,212.83,4.74,15.11,1,3.11,0.0
2,178.33,219.96,3.14,29.78,1,4.26,0.0
6,166.89,223.18,2.26,19.71,2,3.45,0.0
6,77.82,222.52,2.81,20.94,0,3.31,0.0
1,137.0,210.86,1.13,11.42,0,1.02,0.0
21,123.49,218.97,0.44,19.64,2,3.54,0.0
11,57.97,236.47,6.449863167966967,20.39,0,1.98,1.0
11,100.33,213.47,3.265183072786754,16.18,2,3.34,1.0
10,127.08,213.32,1.93,18.97,1,3.52,0.0
6,150.46,219.41,0.15,24.47,1,4.71,0.0
17,109.14,228.33,2.72,21.32,1,4.34,0.0
11,160.45,233.09,4.071373355725297,12.93,0,3.32,1.0
12,102.31,214.51,2.26,27.63,1,3.35,0.0
14,161.64,212.8,2.26,26.77,2,4.19,0.0
21,198.2,225.78,0.01,27.98,2,4.78,0.0
9,189.16,233.16,1.06,12.78,2,3.5,0.0
10,71.06,238.6,2.23,10.62,2,0.75,0.0
15,93.57,231.11,3.69,14.26,1,3.24,0.0
9,54.77,213.09,2.68,24.08,0,4.57,0.0
3,115.66,213.6,9.203288513209513,18.75,2,2.49,1.0
17,137.87,219.04,2.7,22.5,0,4.45,0.0
17,85.23,226.78,4.6,10.91,2,0.97,0.0
7,101.95,230.35,4.21,13.98,1,1.23,0.0
10,173.49,214.45,1.31,24.65,0,0.83,0.0
2,153.82,219.51,3.49,20.2,0,4.27,0.0
11,118.95,217.12,0.51,15.62,2,2.82,0.0
3,75.51,211.19,2.24,16.95,0,2.1,0.0
19,118.12,232.98,7.485126860715377,15.25,0,4.71,1.0
14,163.24,230.44,0.26,24.5,1,4.51,0.0
17,189.53,230.56,3.93,11.43,0,0.81,0.0
15,89.37,225.94,1.93,23.14,2,2.23,0.0
20,59.89,228.7,0.1,24.88,1,0.31,0.0
16,197.48,228.42,3.449993889744804,19.37,2,4.13,1.0
14,130.52,210.11,3.94,13.89,1,1.94,0.0
12,129.54,214.35,4.63,19.38,0,1.16,0.0
11,160.27,236.83,4.56,18.62,1,1.8,0.0
23,189.39,211.59,3.75,13.55,0,2.33,0.0
22,193.05,227.43,2.62,11.24,1,1.39,0.0
20,50.46,236.25,3.22,12.36,2,1.82,0.0
4,197.32,226.32,3.51,23.27,0,1.06,0.0
1,176.92,213.66,4.61,14.32,2,4.77,0.0
9,169.69,215.13,0.8,11.69,0,1.24,0.0
22,148.87,225.61,3.07,10.62,0,0.4,0.0
16,144.52,222.28,4.49,18.02,1,0.91,0.0
18,150.81,234.54,2.31,18.93,1,3.78,0.0
10,125.02,233.57,0.27,27.15,0,1.31,0.0
3,75.38,210.97,4.17,11.2,2,4.77,0.0
6,134.73,230.96,3.63,15.85,0,4.03,0.0
7,191.94,221.1,4.18,25.44,0,2.95,0.0
0,149.83,219.59,2.33,11.68,1,3.82,0.0
15,149.15,220.42,2.62,27.44,1,0.22,0.0
13,189.53,224.12,4.3,27.23,1,0.29,0.0
12,167.24,231.99,0.22,28.81,1,3.17,0.0
16,161.71,228.4,1.04,14.37,0,2.23,0.0
19,118.43,231.93,0.97,19.69,0,1.88,0.0
21,86.76,227.93,2.68,19.91,2,2.96,0.0
9,71.38,221.12,1.62,25.38,1,0.18,0.0
3,92.29,237.55,1.5,13.04,0,3.79,0.0
4,57.18,222.79,4.28,29.08,1,1.25,0.0
5,94.43,227.02,1.13,13.01,1,2.13,0.0
2,60.84,236.83,1.67,16.73,1,3.96,0.0
20,101.23,232.83,0.91,20.58,2,3.84,0.0
17,117.48,212.15,3.68,19.88,2,1.58,0.0
16,198.92,236.28,0.19,21.87,1,1.77,0.0
9,55.61,210.34,2.92,16.4,2,3.52,0.0
14,118.16,232.99,4.07,23.14,0,2.09,0.0
6,198.27,219.2,2.57,20.41,0,2.14,0.0
19,68.21,220.62,1.08,28.0,1,3.28,0.0
6,93.17,226.97,4.27,28.69,1,0.38,0.0
0,168.04,238.99,2.34,29.91,0,4.79,0.0
21,148.53,235.43,1.48,28.35,2,2.96,0.0
14,126.45,235.07,4.45,24.02,2,0.13,0.0
23,139.58,234.65,2.73,28.7,0,4.49,0.0
22,169.81,222.26,0.08,27.31,1,2.75,0.0
5,97.22,229.01,3.37,12.95,1,3.23,0.0
3,93.0,234.11,4.71,12.05,0,4.59,0.0
8,185.52,220.29,2.714942488464168,23.26,0,1.72,1.0
17,66.28,215.88,1.19,25.92,0,3.92,0.0
6,124.16,226.6,4.59,28.16,0,4.14,0.0
11,106.14,221.0,4.44,28.53,0,3.99,0.0
6,163.57,226.74,1.69,14.81,0,0.7,0.0
8,159.23,233.31,1.79,10.12,0,4.69,0.0
9,115.56,239.24,3.39,12.48,2,1.63,0.0
1,148.56,229.48,1.16,13.54,1,1.38,0.0
10,59.64,235.67,2.61,28.71,0,0.02,0.0
18,50.02,232.19,2.38,28.28,1,3.93,0.0
8,125.59,224.36,4.06,26.07,1,1.38,0.0
23,151.2,229.3,4.28,27.37,2,1.34,0.0
22,181.96,237.74,0.55,21.47,1,2.18,0.0
14,110.3,231.14,0.65,26.4,1,0.13,0.0
19,136.75,216.76,3.34,20.51,0,5.0,0.0
22,179.35,220.1,5.907239409816944,16.36,2,3.64,1.0
10,125.66,233.85,4.52,21.2,1,0.77,0.0
4,191.13,232.48,1.98,15.54,2,0.24,0.0
17,78.71,233.33,0.54,12.59,1,0.98,0.0
7,109.3,215.67,4.52,15.15,2,4.6,0.0
7,197.74,232.64,0.04,14.8,2,1.34,0.0
4,79.3,215.03,3.86,13.39,1,3.96,0.0
13,126.23,232.74,2.25,28.02,0,1.38,0.0
16,165.02,214.9,4.41,10.57,0,2.29,0.0
0,113.19,228.71,2.2,21.78,0,4.31,0.0
8,62.28,210.62,3.81,27.13,2,1.2,0.0
13,86.12,238.62,3.28,13.35,0,2.24,0.0
6,186.57,228.64,2.04,13.02,0,3.63,0.0
21,91.45,226.98,3.0,21.11,0,1.23,0.0
22,156.24,226.98,2.02,11.04,0,1.66,0.0
6,102.87,233.73,2.57,28.64,1,3.75,0.0
1,130.7,215.07,5.277574653196663,13.2,0,2.21,1.0
19,163.9,212.88,2.48,19.63,0,2.19,0.0
7,95.18,224.27,2.58,21.99,0,1.89,0.0
13,191.77,220.17,4.48,26.03,2,2.33,0.0
1,124.45,236.1,2.46,23.59,1,4.05,0.0
7,168.93,215.05,3.3,21.25,0,0.59,0.0
2,84.29,222.59,4.32,14.34,0,0.91,0.0
11,76.76,212.8,2.47,29.56,2,3.94,0.0
0,109.95,222.78,3.29,15.13,1,4.96,0.0
5,99.38,213.69,1.61,27.12,0,1.57,0.0
9,141.7,238.06,4.621104601270803,12.63,0,0.48,1.0
11,65.64,223.61,4.31,25.55,1,2.91,0.0
18,89.77,234.9,1.14,21.04,0,2.41,0.0
18,114.75,211.01,3.48,10.25,2,4.1,0.0
16,89.96,213.6,2.09,21.19,2,1.55,0.0
2,68.27,210.55,3.52,27.73,2,0.5,0.0
20,179.33,238.55,1.68,22.81,2,3.33,0.0
20,53.21,223.15,4.28,28.93,1,4.5,0.0
2,195.93,229.59,1.16,21.51,2,2.11,0.0
4,88.8,233.18,3.15,25.8,2,1.35,0.0
6,185.58,217.16,3.01,11.14,1,2.7,0.0
6,64.81,219.97,4.3,27.87,0,3.84,0.0
8,105.16,227.36,3.782995805764186,23.57,2,1.74,1.0
15,137.75,213.35,3.43,13.74,1,2.77,0.0
9,60.52,221.29,5.504264663274869,13.9,2,1.92,1.0
16,160.61,217.45,1.18,25.48,1,1.94,0.0
1,63.73,211.07,2.07,18.29,1,3.53,0.0
12,156.27,231.48,3.97,15.38,1,2.08,0.0
4,85.96,219.26,4.84,18.91,0,4.24,0.0
4,61.29,223.94,1.8,24.23,1,0.1,0.0
22,174.72,222.5,2.35,13.66,1,4.69,0.0
9,109.76,235.28,1.19,11.93,1,3.18,0.0
13,197.66,229.41,3.04,18.84,0,1.42,0.0
12,114.62,214.47,1.31,19.75,2,0.72,0.0
15,168.73,210.35,1.61,20.33,0,4.64,0.0
9,122.1,218.11,0.46,14.33,1,2.6,0.0
18,88.53,217.13,3.1,23.79,0,1.21,0.0
6,76.92,215.88,6.718446857718364,15.68,2,1.62,1.0
22,172.5,219.49,2.41,26.47,1,4.16,0.0
8,106.4,234.67,3.41,18.19,2,4.85,0.0
19,54.63,221.48,1.53,28.72,1,0.5,0.0
10,171.23,238.32,4.51,17.31,2,3.63,0.0
2,174.06,234.37,0.31,14.3,1,4.69,0.0
19,160.99,235.03,2.57,17.86,2,3.26,0.0
20,120.93,221.21,1.74,13.16,0,2.65,0.0
7,127.98,227.72,0.58,28.3,0,3.71,0.0
7,69.64,212.38,3.21,16.83,1,1.6,0.0
9,176.0,220.35,3.16,20.74,2,1.31,0.0
20,99.75,238.3,1.66,25.68,2,4.31,0.0
15,97.77,231.23,3.01,12.73,2,4.94,0.0
11,101.61,226.65,2.25,25.2,0,2.39,0.0
4,135.04,235.37,3.49,20.55,2,2.31,0.0
20,69.01,211.69,4.76,13.73,0,1.38,0.0
9,109.98,237.41,2.34,27.43,2,0.09,0.0
9,125.66,237.67,1.31,28.59,2,0.04,0.0
17,61.84,224.3,0.53,14.51,1,1.49,0.0
17,122.22,221.72,8.587924933117023,27.72,2,3.74,1.0
13,80.65,228.05,0.74,19.05,2,2.31,0.0
4,181.73,228.11,2.78,20.09,2,1.08,0.0
5,92.95,218.67,2.54,17.85,2,0.59,0.0
20,138.96,216.42,2.22,14.62,1,4.29,0.0
13,142.84,219.06,1.6,14.75,0,4.64,0.0
0,152.44,232.69,0.97,23.23,1,3.81,0.0
8,101.37,214.73,3.49,22.22,2,2.88,0.0
18,77.38,217.87,3.12,22.27,0,2.77,0.0
22,165.22,234.44,4.223926387795176,13.15,2,1.01,1.0
6,192.16,214.11,4.39,14.07,0,1.74,0.0
0,68.88,213.1,0.48,16.86,2,2.62,0.0
0,177.01,227.04,4.69,12.94,2,0.13,0.0
3,187.48,230.97,4.04,15.92,0,0.02,0.0
4,122.43,239.7,4.54,11.44,2,0.94,0.0
17,96.68,234.91,4.12,13.7,2,2.67,0.0
18,125.27,222.43,2.68,15.86,1,2.66,0.0
22,152.84,211.88,4.84,13.31,0,1.8,0.0
17,120.59,211.23,2.74,27.4,2,4.51,0.0
5,98.93,226.76,3.88,15.06,2,2.64,0.0
23,105.01,221.35,0.47,18.14,1,0.8,0.0
3,95.19,219.91,2.15,28.34,1,3.15,0.0
22,196.17,227.72,4.03,26.68,0,3.7,0.0
6,150.49,222.54,2.84,13.87,2,3.09,0.0
11,127.14,234.13,4.51,12.66,0,3.45,0.0
4,192.51,237.54,4.17,10.97,0,1.26,0.0
22,72.24,237.81,3.74,20.64,0,4.9,0.0
19,79.21,229.25,3.05,16.81,0,2.43,0.0
3,128.17,217.09,4.56,14.28,1,0.79,0.0
19,189.51,217.73,4.31,25.45,2,1.91,0.0
0,186.39,223.12,0.64,28.48,0,3.01,0.0
13,140.91,227.53,2.36,15.1,2,3.07,0.0
20,81.81,215.54,1.84,11.26,0,3.65,0.0
3,60.66,210.06,4.8,20.71,0,3.5,0.0
2,186.89,222.99,2.2,13.34,1,4.53,0.0
7,147.15,215.41,5.345608342184397,16.56,0,0.74,1.0
2,133.89,226.93,3.95,14.96,2,4.58,0.0
15,73.97,237.42,2.15,28.72,2,4.33,0.0
6,196.08,227.57,2.75,28.06,2,0.03,0.0
6,134.34,210.74,4.84,16.4,1,2.6,0.0
2,70.86,222.16,4.99,17.15,2,1.39,0.0
0,122.55,214.24,1.52,15.95,1,3.47,0.0
18,92.34,236.95,4.92,11.62,2,1.99,0.0
23,133.53,239.54,3.603316090639668,28.84,2,0.75,1.0
0,148.2,217.54,2.22,24.59,1,2.67,0.0
3,52.06,219.18,0.32,28.52,2,3.97,0.0
12,197.58,236.55,2.38,27.65,0,3.36,0.0
8,128.69,221.12,3.4,21.8,1,3.07,0.0
5,109.97,232.18,0.41,24.52,1,3.65,0.0
1,150.99,215.62,0.79,22.16,1,3.4,0.0
0,62.55,210.99,0.74,28.02,1,3.36,0.0
17,188.15,229.94,4.83,18.78,0,3.0,0.0
11,96.2,220.22,1.62,17.86,1,0.37,0.0
22,145.01,227.04,2.31,11.62,0,0.47,0.0
21,131.77,211.1,3.62,29.88,1,2.99,0.0
15,158.51,223.17,3.34,23.04,0,4.12,0.0
15,156.7,232.47,2.78,19.69,1,2.29,0.0
16,137.08,212.82,4.39,24.95,0,1.26,0.0
10,170.53,224.16,8.575730947302533,14.95,2,4.0,1.0
19,52.17,226.9,6.492233730736165,13.13,0,2.66,1.0
15,154.44,226.2,3.11,11.45,1,0.69,0.0
7,132.81,215.44,2.49,23.8,2,4.05,0.0
22,71.45,232.26,1.82,23.58,1,0.73,0.0
0,127.28,235.13,0.53,26.55,1,2.26,0.0
10,173.49,238.75,0.8,23.49,0,1.18,0.0
20,70.33,228.84,0.54,19.3,2,3.18,0.0
11,124.94,230.91,4.01,27.44,2,2.8,0.0
0,91.49,225.29,1.94,14.52,2,2.65,0.0
16,53.4,228.17,4.11,29.99,0,4.61,0.0
18,63.47,214.87,0.69,21.17,0,0.23,0.0
17,190.55,211.86,1.96,27.88,1,4.74,0.0
6,139.3,224.45,0.5,11.38,0,2.55,0.0
6,142.91,229.73,4.47,26.32,0,0.7,0.0
17,169.16,230.29,4.14,26.87,0,1.73,0.0
8,89.49,226.58,1.49,16.99,0,0.35,0.0
15,198.7,219.28,3.9,29.86,2,4.85,0.0
14,145.08,226.16,1.55,27.23,1,1.69,0.0
23,66.01,218.82,1.58,24.37,0,0.85,0.0
18,97.53,212.3,4.24,24.5,0,2.19,0.0
22,114.5,214.99,1.92,28.14,2,0.69,0.0
14,164.75,211.42,1.56,26.94,2,2.22,0.0
9,185.62,227.25,4.09,14.27,2,1.05,0.0
19,163.15,229.4,3.38,14.73,1,2.0,0.0
14,88.76,212.04,1.02,29.9,1,1.17,0.0
20,73.89,230.91,3.01,24.92,0,3.27,0.0
10,83.45,225.03,0.88,15.07,0,4.93,0.0
7,159.3,233.49,0.15,17.64,1,2.78,0.0
7,72.45,235.46,0.7,22.73,1,2.77,0.0
11,78.67,236.27,4.2,25.75,2,2.46,0.0
2,89.13,232.48,0.24,29.67,0,1.37,0.0
7,149.68,219.89,2.19,29.0,0,1.0,0.0
19,60.53,223.24,0.82,12.89,2,2.05,0.0
23,150.45,217.29,4.38,17.25,1,4.67,0.0
23,104.51,233.82,1.21,24.34,2,0.39,0.0
18,145.34,238.26,2.28,18.32,0,2.7,0.0
20,157.93,220.77,0.0,20.04,0,2.1,0.0
10,186.82,232.72,2.67,13.32,0,4.33,0.0
2,60.29,213.46,3.49,15.08,0,2.3,0.0
3,130.84,223.75,0.42,24.75,1,1.2,0.0
3,160.78,235.96,2.68,24.13,0,0.18,0.0
19,176.86,226.82,1.89,27.86,2,4.14,0.0
2,173.01,231.85,3.07,17.34,2,2.11,0.0
18,147.07,215.19,4.14,28.77,0,0.49,0.0
4,114.88,228.12,3.14,20.38,1,4.69,0.0
4,94.9,232.16,0.82,20.63,1,2.95,0.0
3,74.65,218.24,3.03,19.22,0,3.3,0.0
4,178.21,214.05,0.35,23.33,2,3.85,0.0
21,117.4,221.82,2.98,21.03,1,2.45,0.0
19,172.81,215.21,3.41,24.83,1,4.51,0.0
12,191.77,225.24,2.17,20.08,1,3.66,0.0
22,52.58,215.22,9.358393010277464,13.91,2,1.14,1.0
8,94.14,218.71,4.62,17.5,0,2.47,0.0
16,114.72,236.61,4.023530263062325,23.89,2,1.94,1.0
11,62.51,223.26,4.95,13.55,1,4.48,0.0
22,187.91,222.29,2.31,20.06,2,3.85,0.0
11,68.56,219.86,0.85,27.57,2,0.35,0.0
20,162.16,223.19,3.57,27.8,1,1.7,0.0
23,84.05,229.51,4.99,24.59,1,3.98,0.0
13,144.48,221.05,3.27,12.57,1,2.44,0.0
8,130.47,212.87,1.16,16.27,0,3.31,0.0
20,156.63,212.44,1.34,22.82,0,4.72,0.0
22,143.12,236.5,4.84,27.68,1,4.86,0.0
19,166.56,236.61,2.46,16.91,2,5.0,0.0
2,64.66,238.75,2.15,10.45,0,4.02,0.0
10,116.63,233.96,0.22,29.48,2,3.36,0.0
18,190.84,239.52,3.92,24.36,0,0.01,0.0
2,97.05,237.76,1.84,16.69,1,2.69,0.0
4,117.17,235.76,0.41,23.17,1,3.49,0.0
22,52.21,239.83,4.15,18.87,0,0.33,0.0
23,52.66,239.47,4.03,28.58,1,0.22,0.0
14,125.05,232.42,0.52,25.54,2,3.24,0.0
22,67.89,238.91,0.36,29.5,0,1.52,0.0
10,120.01,235.39,0.59,24.57,0,2.18,0.0
13,90.33,228.99,3.58,20.07,2,3.09,0.0
5,134.11,210.14,4.21,11.19,0,2.05,0.0
0,150.09,231.55,0.64,12.78,1,2.97,0.0
17,193.59,226.59,3.56,21.51,2,0.52,0.0
20,134.93,233.85,4.75,23.87,2,1.68,0.0
18,124.15,232.84,3.94,11.49,1,3.07,0.0
8,195.11,233.56,0.04,14.5,2,2.23,0.0
13,155.94,226.66,3.0072734773190275,24.77,0,4.19,1.0
5,60.11,233.73,3.2,26.07,0,2.83,0.0
22,114.28,238.89,3.9,18.24,1,4.54,0.0
5,199.02,219.25,4.46,10.91,1,1.07,0.0
12,74.14,220.7,2.81,24.4,1,4.51,0.0
15,73.78,227.35,2.77,19.17,2,3.47,0.0
1,127.0,226.51,4.52,27.21,0,2.89,0.0
13,73.43,238.76,3.11,26.15,0,0.28,0.0
20,58.37,219.76,0.12,13.19,1,3.63,0.0
16,175.24,215.39,4.12,19.61,2,4.79,0.0
6,70.9,211.61,4.23,17.24,0,2.29,0.0
22,102.22,237.91,1.34,19.09,1,2.46,0.0
20,157.98,225.57,3.11,17.98,1,3.59,0.0
22,119.88,216.68,7.645841639779388,25.31,0,3.14,1.0
3,81.27,236.05,0.49,17.66,0,4.26,0.0
16,139.34,223.16,3.96,29.79,2,0.94,0.0
23,57.61,223.89,1.44,23.34,2,2.47,0.0
6,124.85,220.65,1.05,14.27,0,1.93,0.0
19,152.28,220.11,1.63,18.5,2,4.95,0.0
9,63.69,218.84,1.46,29.49,1,2.04,0.0
7,135.05,215.94,0.06,16.79,0,3.2,0.0
14,115.36,238.41,4.72,12.83,1,3.46,0.0
21,60.07,222.1,4.21,19.22,2,0.17,0.0
8,86.05,212.59,2.04,23.93,0,3.3,0.0
12,157.84,221.51,1.33,11.14,1,4.71,0.0
14,67.74,215.35,0.13,16.34,0,4.09,0.0
21,99.84,229.98,4.83,27.85,2,0.9,0.0
14,103.88,232.53,4.89,24.32,2,1.26,0.0
13,69.92,224.85,0.96,14.55,1,3.17,0.0
