timestamp,power_consumption (Watts),voltage_levels (Volts),current_fluctuations (Amperes),temperature (Celsius),environmental_conditions,current_fluctuations_env (Amperes),fault_type
10:53:35,154.22,210.64,0.34,20.04,2,0.86,0
23:31:59,53.48,211.89,0.52,28.58,0,3.38,0
01:06:01,182.8,229.37,4.58,24.07,0,2.73,0
08:43:28,155.93,232.95,3.389404763622438,14.08,0,4.6,1
02:48:12,188.58,215.42,0.27,21.06,0,0.52,0
08:00:40,136.56,225.64,3.35,27.35,0,1.79,0
05:50:35,81.49,223.55,3.14,22.44,2,1.18,0
15:27:48,193.42,218.07,2.33,20.76,0,1.79,0
21:18:09,131.97,221.34,2.56,21.82,2,0.58,0
22:45:00,108.07,236.84,4.27,14.05,2,2.98,0
18:14:48,52.5,236.45,2.6,29.18,2,1.74,0
23:13:12,53.48,218.6,1.67,19.85,1,0.77,0
09:30:55,151.53,212.26,1.16,10.11,1,2.7,0
00:06:01,127.71,235.84,0.33,29.03,0,4.96,0
14:14:53,113.46,219.46,4.23,27.35,2,4.12,0
00:02:18,171.59,230.42,0.17,21.55,1,1.39,0
04:24:05,139.34,219.05,1.45,15.18,0,1.88,0
19:22:57,105.48,235.91,2.03,17.28,0,1.27,0
08:15:58,132.08,220.78,4.89,19.42,1,0.02,0
03:23:44,102.64,215.68,1.76,15.09,2,1.11,0
21:11:57,79.94,237.47,0.17,25.69,2,0.6,0
11:03:22,57.1,220.34,3.25,29.79,1,1.31,0
14:16:49,88.91,214.48,4.09,25.91,1,2.33,0
08:37:00,101.48,216.63,2.3,26.18,2,3.47,0
00:14:14,82.84,237.2,4.59,13.9,2,4.36,0
12:04:02,160.2,225.16,3.68,11.5,0,4.67,0
15:31:16,62.76,210.7,0.18,10.66,2,1.63,0
11:26:18,88.3,234.02,3.43,13.15,1,2.89,0
02:55:40,191.19,227.78,2.27,26.12,1,4.17,0
17:29:33,107.12,215.34,4.12,25.52,1,3.42,0
01:24:36,117.95,215.12,3.88,14.22,1,1.27,0
00:49:10,163.94,229.92,3.83,12.65,2,0.71,0
16:16:09,125.32,233.63,3.32,25.86,1,1.81,0
06:16:25,55.11,213.42,1.45,28.4,2,3.67,0
15:29:04,140.33,237.03,0.02,20.4,2,3.51,0
14:56:50,54.1,231.75,3.29,22.2,1,4.8,0
04:00:10,132.9,222.61,1.55,14.51,0,2.52,0
23:40:41,167.1,221.3,4.12,19.95,2,1.22,0
15:32:49,142.15,238.02,0.83,20.16,2,0.35,0
17:51:17,165.15,236.29,0.92,12.81,1,0.17,0
09:55:29,159.66,211.26,4.86,14.87,2,2.98,0
00:07:12,149.07,214.71,0.78,10.31,1,3.76,0
07:37:40,69.37,219.07,2.57,25.26,0,1.36,0
00:24:47,162.55,221.19,3.32,18.22,1,4.42,0
23:15:16,99.08,231.54,2.99,26.3,0,4.46,0
15:38:05,80.05,238.06,2.48,18.64,2,1.14,0
10:55:40,124.87,239.63,1.05,15.71,1,3.82,0
22:22:42,189.31,225.76,3.87,10.32,2,3.2,0
08:15:54,56.4,239.7,2.76,13.22,1,4.31,0
05:39:23,146.67,215.08,4.62,17.31,0,0.77,0
12:58:38,179.72,221.6,3.39,22.35,0,0.85,0
18:52:24,112.25,234.86,0.96,19.93,2,2.62,0
12:32:39,182.54,228.24,4.33,27.57,2,2.19,0
12:48:15,63.52,236.72,0.9,20.85,1,0.64,0
14:30:02,194.16,210.37,1.65,29.65,0,0.89,0
19:10:40,157.56,229.03,0.06,27.68,0,0.11,0
17:08:29,186.35,219.87,0.98,26.86,2,2.07,0
01:55:36,178.9,219.06,2.92,29.53,1,1.8,0
18:01:44,125.16,234.23,3.17,25.76,0,1.78,0
01:41:15,111.99,210.88,4.01,21.11,1,2.8,0
11:51:52,100.85,223.67,6.223519989816824,23.48,2,2.51,1
02:39:17,139.88,230.51,1.44,21.92,2,2.52,0
07:20:13,128.34,229.46,7.918559433003623,24.15,0,3.1,1
00:01:01,143.59,222.47,0.24,25.14,1,0.55,0
18:49:13,113.11,227.6,1.24,29.99,2,3.87,0
18:20:10,109.24,239.05,3.54,19.08,1,1.06,0
03:11:01,136.97,220.1,0.22,16.85,2,0.1,0
02:46:23,157.22,228.32,0.61,12.17,2,1.53,0
16:05:45,111.82,239.68,3.21,22.95,2,2.75,0
05:11:19,69.44,226.39,1.31,21.34,0,1.48,0
09:31:02,127.19,228.74,2.33,10.38,1,0.81,0
00:54:18,141.45,216.12,1.02,23.8,2,2.12,0
15:04:14,192.2,229.56,0.66,22.35,2,0.02,0
04:09:51,99.28,231.05,4.36,17.17,0,1.22,0
04:34:07,102.67,239.54,0.94,12.4,1,4.06,0
13:36:16,161.87,211.07,2.43,16.8,1,1.72,0
11:36:57,103.48,221.03,1.97,23.7,2,1.28,0
08:50:37,191.01,221.45,2.1,12.95,0,2.32,0
07:53:12,107.88,218.56,0.58,15.32,1,1.37,0
01:02:09,100.35,218.17,0.12,15.88,1,0.05,0
03:07:57,160.48,215.7,0.6,22.65,1,4.75,0
15:35:14,188.29,226.5,1.73,14.4,0,1.92,0
03:19:26,56.67,227.58,4.54,23.3,2,3.1,0
08:09:13,92.73,223.31,4.77,24.83,2,0.31,0
09:05:45,78.18,223.09,4.2,28.2,0,1.65,0
01:16:11,76.33,213.72,0.41,13.21,1,0.5,0
08:36:01,102.71,231.98,0.36,21.46,0,2.96,0
11:08:03,131.86,214.95,3.33,14.63,1,4.59,0
23:30:13,63.3,230.28,1.95,16.61,1,1.52,0
03:55:34,105.75,216.98,4.21,22.55,1,3.69,0
03:08:14,84.83,216.3,2.14,24.17,1,4.86,0
10:14:51,105.2,235.86,4.66,10.14,1,3.57,0
22:31:09,87.69,235.05,4.37,14.29,2,1.78,0
12:43:58,129.84,211.99,2.53,21.98,0,4.55,0
09:19:19,151.2,238.48,3.62,24.77,2,1.0,0
16:51:20,97.02,233.99,7.141289063850479,10.49,2,1.31,1
18:00:20,172.68,215.58,1.23,28.87,2,2.01,0
03:18:42,71.05,225.02,2.36,29.46,0,3.23,0
19:35:47,64.21,238.25,4.23,12.18,1,3.26,0
06:24:55,137.33,214.02,2.64,10.8,1,0.03,0
15:17:04,90.75,214.59,1.12,13.16,2,3.88,0
23:26:39,110.68,230.2,1.53,19.01,0,3.05,0
13:31:47,60.2,217.57,4.82,27.12,1,4.64,0
18:10:08,55.99,226.92,1.39,26.9,1,2.99,0
09:04:53,78.44,212.07,3.51,28.59,0,1.6,0
08:51:51,120.82,226.61,3.85,11.58,0,0.94,0
07:29:38,69.01,236.87,0.6,21.13,0,4.6,0
05:52:03,137.79,225.67,1.45,22.84,2,4.74,0
15:29:08,148.26,236.46,5.871504091401111,25.04,2,0.65,1
11:56:14,97.58,221.28,3.19,17.95,1,1.59,0
18:07:43,184.21,232.33,3.97,14.3,1,1.73,0
13:05:08,152.07,235.3,4.05,16.74,2,2.96,0
20:51:28,50.51,237.99,5.523812286798461,12.47,2,3.88,1
17:13:34,105.35,221.95,3.51,10.48,2,4.76,0
16:46:30,114.44,222.92,4.19,10.47,1,1.28,0
08:50:41,70.96,236.92,2.82,10.81,1,2.09,0
15:13:10,173.79,212.8,1.48,27.89,2,0.32,0
18:58:33,199.42,219.29,0.19,13.16,2,3.2,0
05:20:10,70.0,232.85,1.97,27.96,1,0.4,0
00:50:41,109.45,227.68,4.23,20.71,1,3.75,0
10:45:16,144.15,218.68,2.02,26.87,1,0.54,0
09:03:03,195.24,228.92,2.11,27.34,1,2.86,0
09:00:03,154.56,213.02,4.14,28.29,0,0.44,0
18:44:08,83.81,222.24,2.55,28.11,2,4.99,0
18:55:24,51.79,218.11,0.29,22.41,0,2.23,0
00:53:58,173.8,212.98,3.869627528767869,23.81,0,3.5,1
16:56:53,187.53,238.49,0.16,26.22,2,0.69,0
04:16:23,169.44,216.32,0.92,28.13,0,0.03,0
09:04:27,134.22,227.79,4.09,14.35,0,4.75,0
06:57:21,157.62,230.24,4.98,22.28,1,4.17,0
18:23:03,85.79,229.58,2.42,27.08,2,4.41,0
06:34:39,153.26,226.17,1.62,21.47,1,4.67,0
03:31:17,182.9,236.19,1.18,18.07,1,0.36,0
01:08:54,69.53,217.1,4.42,12.4,2,1.75,0
10:51:05,79.09,220.57,0.36,18.54,0,2.35,0
06:30:43,64.42,234.63,3.64,15.24,0,0.72,0
13:27:28,199.74,210.8,2.59,24.71,2,4.69,0
06:24:13,128.33,227.3,4.46,18.16,0,1.87,0
16:55:14,183.62,231.8,3.33,13.28,2,2.14,0
18:57:39,109.6,237.43,0.24,29.69,1,4.57,0
06:08:31,145.45,222.76,3.85,26.69,2,0.87,0
14:51:28,181.35,214.4,2.03,14.07,1,2.7,0
20:06:19,108.62,213.07,1.0,15.66,0,4.42,0
05:46:27,173.01,211.74,2.23,15.72,1,2.02,0
14:55:20,184.11,223.74,2.18,18.4,2,0.72,0
21:50:24,133.8,218.44,7.17493438564631,23.26,2,4.07,1
10:17:58,142.4,233.09,3.31,16.87,1,0.57,0
03:56:41,163.03,216.52,4.31,23.98,1,2.24,0
14:30:58,194.47,232.53,2.41,16.0,1,1.32,0
19:00:26,89.1,223.82,0.96,24.29,1,4.17,0
00:12:08,62.06,232.33,2.53,11.63,0,1.52,0
17:56:28,182.73,231.5,1.99,24.25,2,1.31,0
22:37:38,77.71,237.57,1.64,14.24,2,3.02,0
08:59:12,182.19,232.78,2.21,22.72,1,1.01,0
05:19:42,126.57,235.16,4.67,24.64,2,1.96,0
13:04:52,90.08,219.63,3.75,13.87,0,2.01,0
22:45:07,194.61,237.52,4.6,11.08,0,4.67,0
23:46:51,113.75,219.38,3.86,10.3,1,4.67,0
06:33:09,103.86,239.96,3.45,26.17,0,0.97,0
12:59:38,52.05,237.44,1.52,25.29,1,2.15,0
21:07:17,182.41,217.77,2.65,17.31,2,3.43,0
09:55:02,130.53,232.08,2.19,25.59,1,2.54,0
16:55:30,81.63,228.89,1.85,10.34,2,4.23,0
13:35:00,73.35,237.91,2.13,23.13,1,2.12,0
05:40:36,199.58,221.18,1.88,27.43,1,0.58,0
08:02:10,76.66,239.28,0.47,10.87,0,3.79,0
06:02:05,119.9,225.89,2.58,27.59,0,1.9,0
00:37:48,170.5,227.19,0.75,24.42,0,0.47,0
15:12:31,93.94,222.3,3.71,27.35,0,0.15,0
10:12:52,109.1,221.41,2.68,10.03,2,1.49,0
14:07:33,142.89,216.9,0.28,14.67,2,4.22,0
22:55:03,90.72,223.86,0.58,24.63,0,2.14,0
08:54:03,78.13,239.02,4.19,17.46,1,0.61,0
12:46:19,142.66,233.44,4.38,18.43,2,1.06,0
06:00:54,82.09,210.54,3.95,20.13,0,4.63,0
02:25:00,75.72,219.35,4.29,22.33,0,1.78,0
13:57:19,90.17,227.52,1.93,15.3,0,1.89,0
03:52:50,60.5,230.24,4.31,15.42,2,2.06,0
07:19:57,107.36,237.33,1.58,20.92,2,0.82,0
13:02:14,56.38,229.91,2.74,11.72,2,4.78,0
16:16:09,114.53,224.4,2.36,20.21,2,2.41,0
05:41:28,175.42,224.09,2.78,16.15,1,2.7,0
20:24:18,138.41,217.73,3.96,28.58,2,2.13,0
16:15:54,142.22,230.71,3.87,19.72,1,0.27,0
07:03:18,77.82,211.5,2.58,21.62,0,0.12,0
01:29:56,94.78,237.65,0.26,19.68,0,3.35,0
02:57:03,93.79,236.97,0.73,23.86,1,2.08,0
13:44:46,88.07,223.45,2.74,14.69,2,4.58,0
06:24:59,188.73,211.48,2.6,28.48,0,0.49,0
09:09:55,113.36,223.66,3.14,11.53,0,0.09,0
00:26:44,78.99,233.64,1.6,24.34,2,2.0,0
11:18:59,150.39,210.31,0.24,24.61,1,4.68,0
22:24:12,69.61,220.95,3.97,12.36,1,1.52,0
08:59:49,86.49,225.19,0.75,20.21,1,3.31,0
06:36:28,123.26,213.51,0.16,29.69,1,3.52,0
18:29:31,180.82,210.11,4.03,28.69,1,1.07,0
13:23:19,92.89,227.87,0.84,10.61,2,3.88,0
15:46:27,172.43,228.15,2.29,21.66,2,2.0,0
23:50:29,125.89,227.17,1.26,29.84,1,2.18,0
12:14:59,80.71,238.62,0.05,29.24,2,1.59,0
12:42:31,161.57,219.78,3.04,21.33,1,4.13,0
19:22:24,139.46,236.52,4.17,18.53,1,2.85,0
19:13:41,173.57,236.92,4.288517212131536,26.17,2,2.69,1
02:31:44,107.87,212.18,4.73,28.73,2,0.98,0
03:39:32,107.94,227.78,2.81,12.46,0,0.06,0
15:00:06,197.02,239.51,2.76,18.83,0,4.79,0
13:34:48,120.61,224.17,0.61,17.3,2,3.24,0
12:44:27,158.9,224.28,3.81,23.24,2,2.33,0
08:02:05,105.03,231.81,0.47,12.16,0,2.74,0
08:14:56,54.6,221.92,0.98,14.24,0,2.42,0
06:47:31,130.48,222.41,0.67,19.41,0,4.0,0
22:15:37,72.88,221.65,0.5,20.48,2,4.52,0
16:49:04,191.6,210.91,1.85,16.51,0,3.17,0
08:48:46,156.27,215.64,0.92,15.69,1,0.13,0
10:05:35,136.03,230.93,0.02,18.66,1,2.28,0
10:07:44,141.53,232.57,4.33,13.13,0,1.98,0
07:58:14,139.82,224.68,8.074134548116001,21.35,2,1.64,1
00:58:07,173.37,231.86,1.94,11.03,0,4.87,0
05:10:09,151.65,218.61,2.27,14.96,0,3.71,0
11:40:16,146.66,225.59,1.88,16.13,1,4.07,0
02:14:18,108.87,224.3,0.87,27.3,2,1.23,0
01:15:58,75.48,228.74,0.67,29.56,2,2.8,0
09:31:17,56.87,214.19,4.67,20.96,2,1.77,0
11:45:20,154.29,221.17,0.71,24.9,0,1.82,0
01:47:13,105.6,239.21,4.5,20.3,2,1.77,0
06:06:49,173.91,217.55,2.39,17.32,1,4.12,0
13:16:39,72.25,215.68,5.406531230248293,17.7,2,0.74,1
21:45:25,121.03,232.16,0.27,24.83,1,3.07,0
18:57:40,99.48,210.91,4.85,17.53,0,4.67,0
11:22:05,128.71,227.06,1.65,18.11,1,3.3,0
13:31:52,120.1,221.85,0.14,17.38,0,0.95,0
04:14:54,86.28,238.6,3.83,14.5,1,3.39,0
00:55:55,146.76,219.82,1.85,28.04,0,2.4,0
15:56:45,191.43,215.48,0.19,19.84,2,2.95,0
15:09:47,128.01,229.53,1.77,12.69,2,1.4,0
23:20:21,60.87,212.11,1.88,27.94,1,2.47,0
02:20:27,75.42,220.83,4.89,10.62,1,3.01,0
11:12:02,179.5,222.64,2.11,12.07,0,2.82,0
15:35:54,116.58,221.34,0.2,22.08,0,0.28,0
12:12:38,63.26,211.57,1.42,20.34,0,2.98,0
13:44:12,101.79,230.86,3.91,22.06,2,1.71,0
17:02:06,56.87,238.09,4.89,11.96,1,2.09,0
20:49:52,83.0,226.37,2.44,14.29,1,4.54,0
01:50:04,183.96,230.88,7.063788552408665,16.98,2,1.94,1
19:57:07,156.64,228.7,3.76,14.03,2,1.96,0
10:37:24,133.73,236.13,4.84,27.19,2,0.62,0
22:56:56,54.32,218.48,2.04,12.5,1,3.4,0
23:57:21,185.09,221.98,4.95,15.84,0,2.02,0
17:01:15,82.2,226.77,0.41,11.56,2,4.43,0
11:36:08,167.66,239.03,1.14,15.85,0,4.99,0
01:56:31,152.0,219.05,1.29,26.83,2,2.0,0
09:09:58,56.13,220.87,0.89,11.87,2,4.43,0
06:30:29,154.22,230.12,3.0,24.38,2,4.74,0
19:11:56,60.16,211.06,2.81,18.12,1,0.41,0
17:27:56,193.37,232.98,2.43,29.1,0,3.85,0
15:01:09,61.51,229.93,2.36,21.83,1,1.2,0
21:30:15,120.03,219.87,2.22,12.08,2,0.64,0
07:30:14,118.75,217.27,1.36,22.92,2,0.07,0
07:42:37,118.88,227.19,1.73,20.62,2,4.14,0
11:28:49,116.33,224.58,4.29,19.16,2,4.72,0
17:27:11,171.92,236.72,4.61,14.29,1,2.99,0
14:30:33,155.21,212.34,2.8,10.96,0,4.02,0
13:28:11,182.5,228.98,4.64,15.45,0,3.54,0
23:39:17,76.58,211.98,2.12,29.0,2,4.14,0
14:13:34,155.1,229.99,1.29,10.61,1,2.28,0
01:56:06,96.2,220.79,0.36,15.25,2,2.9,0
22:12:54,185.81,234.55,1.49,25.44,2,3.44,0
01:55:58,71.53,227.63,3.96,12.73,0,0.32,0
00:15:45,195.5,232.37,1.98,27.34,0,2.22,0
10:32:06,158.02,227.93,2.31,15.25,2,0.1,0
02:14:56,181.38,232.89,3.23,18.89,2,3.95,0
14:19:45,191.45,221.52,1.92,10.93,0,4.13,0
13:32:13,179.95,231.38,3.68,16.16,1,3.36,0
05:45:55,52.07,231.81,4.59,14.75,1,0.36,0
15:08:48,115.42,237.54,3.34,22.3,2,3.31,0
01:13:26,175.87,211.64,0.84,14.53,0,1.06,0
05:14:40,165.87,234.82,4.86,13.75,1,3.21,0
06:46:16,72.58,217.42,2.13,12.53,2,1.71,0
01:20:54,159.09,216.24,0.37,21.04,1,4.61,0
10:32:28,93.78,219.31,2.83,13.12,2,3.39,0
16:39:43,121.52,215.15,2.34,12.23,1,3.13,0
06:21:12,69.35,219.84,1.03,23.56,0,0.64,0
10:43:46,55.33,216.66,1.87,10.4,1,3.71,0
23:27:07,161.7,224.23,2.48,24.47,1,3.73,0
12:42:43,148.17,212.98,2.94,21.73,1,1.96,0
01:02:07,121.89,233.31,0.23,23.69,0,3.18,0
05:40:36,111.52,231.05,1.88,22.41,2,0.74,0
12:02:02,165.92,212.76,0.68,26.54,2,2.79,0
19:31:39,125.56,236.42,1.66,16.64,1,2.66,0
07:38:35,157.81,228.22,4.52,14.13,1,2.45,0
22:15:44,57.85,239.08,3.02,13.64,0,4.26,0
23:24:19,66.62,236.52,0.2,28.81,1,1.49,0
07:56:39,105.13,228.85,4.71,13.86,0,1.79,0
07:41:13,151.65,212.09,1.7,22.66,0,2.19,0
15:49:36,196.8,239.27,4.64,29.11,1,4.76,0
02:57:22,69.02,220.68,1.92,14.36,0,4.73,0
10:53:53,141.56,238.99,2.93,20.57,0,1.94,0
09:41:19,79.49,215.42,3.64,26.24,2,0.18,0
04:35:23,83.68,238.27,2.43,14.52,0,1.4,0
15:55:13,70.93,215.15,4.27,26.77,1,2.19,0
22:05:05,124.47,211.98,1.2,14.75,2,4.2,0
14:29:46,74.04,217.12,2.46,25.33,1,1.17,0
11:31:00,172.82,235.05,3.34,20.44,2,0.68,0
01:57:35,143.03,214.59,2.24,15.47,1,4.51,0
16:08:14,59.98,219.05,1.19,18.04,1,0.47,0
17:07:58,145.3,239.17,2.66,26.49,2,0.41,0
11:44:47,98.07,211.95,4.47,16.93,1,3.04,0
21:42:08,140.57,239.6,0.58,15.9,1,2.11,0
10:25:47,108.53,232.27,0.64,11.42,0,0.15,0
01:34:22,153.36,233.74,2.39,17.6,2,0.89,0
05:03:31,121.56,213.19,0.57,18.87,0,0.1,0
22:56:08,157.41,237.76,1.64,22.9,2,4.57,0
13:04:13,91.54,230.93,2.52,21.16,0,3.49,0
23:37:40,172.37,216.91,1.26,29.98,2,0.29,0
16:06:28,66.42,225.37,2.73,24.3,2,4.57,0
12:48:51,187.57,229.15,3.78,23.08,0,0.82,0
04:30:05,128.26,237.17,1.67,13.14,0,0.21,0
18:55:35,89.28,236.13,3.22,16.98,2,1.13,0
16:49:42,166.6,212.58,3.91,28.06,0,3.48,0
20:12:54,114.69,225.92,0.22,19.57,0,3.17,0
06:22:39,162.55,211.4,2.74,25.22,1,0.93,0
07:23:17,91.28,221.85,0.07,16.43,1,0.77,0
00:16:55,190.19,221.07,1.97,27.75,0,4.07,0
10:24:00,60.68,211.78,4.23,12.3,0,2.29,0
23:12:24,72.06,223.12,1.03,22.73,1,0.42,0
06:58:44,184.27,226.46,6.875290072506357,26.08,2,1.23,1
23:33:11,124.29,231.32,1.7,27.85,0,1.7,0
07:37:57,56.22,232.14,0.82,28.35,0,3.28,0
00:01:48,95.23,222.94,2.08,20.97,1,1.12,0
05:54:13,66.38,228.2,2.92,17.4,0,4.38,0
15:33:54,164.68,216.39,2.72,12.22,2,1.43,0
14:36:21,191.4,221.61,3.22,26.02,0,1.34,0
17:15:10,154.02,210.93,0.36,15.17,0,2.06,0
01:25:10,106.15,224.39,3.97,25.39,2,2.74,0
18:58:39,144.1,229.52,0.61,24.17,2,4.84,0
18:25:07,149.77,214.34,4.79,13.67,2,3.01,0
21:32:22,70.4,210.64,0.2,17.73,0,2.17,0
18:46:06,136.88,220.35,2.06,28.03,2,1.73,0
05:15:00,97.24,231.58,4.89,10.48,1,0.34,0
09:46:14,165.06,211.76,3.74,17.54,0,2.55,0
16:34:44,54.17,219.06,4.19,29.07,0,2.75,0
13:42:22,147.24,238.4,1.14,16.59,2,0.95,0
09:45:21,192.87,236.59,4.51,11.17,1,4.7,0
22:23:30,199.2,231.37,4.18,19.74,1,0.49,0
22:02:20,120.97,236.99,2.23,16.78,1,3.17,0
21:46:54,195.32,227.04,2.66,19.39,1,2.07,0
12:40:55,112.8,239.12,1.4,19.55,1,0.6,0
10:52:21,120.78,220.09,2.42,18.66,2,4.45,0
14:12:57,141.2,222.25,1.96,11.07,1,1.16,0
12:29:00,183.2,221.12,9.418885830795588,13.28,2,0.72,1
06:33:10,127.69,235.58,1.54,14.78,1,3.15,0
15:49:20,99.06,211.03,0.63,16.71,2,4.14,0
08:56:41,166.86,222.33,4.33,21.23,1,4.62,0
13:11:24,140.42,237.32,4.49,14.59,1,1.18,0
08:03:09,81.18,235.61,1.87,29.13,0,3.61,0
19:17:26,59.88,238.08,1.27,10.39,0,4.86,0
09:07:47,119.55,219.54,2.0,28.53,0,1.26,0
23:18:50,189.31,212.45,0.47,19.89,2,1.67,0
08:47:56,53.06,226.28,1.37,20.66,1,2.95,0
01:17:31,52.37,236.44,0.46,19.95,2,3.73,0
01:24:15,63.97,223.98,0.72,28.23,0,2.5,0
06:44:43,119.45,227.86,2.23,29.19,1,3.61,0
14:51:59,144.49,230.72,1.03,20.3,0,1.15,0
11:59:12,65.87,231.23,2.67,11.23,1,3.59,0
03:27:35,81.85,225.93,0.93,23.58,1,0.49,0
18:29:17,50.35,226.4,4.51,26.72,0,0.45,0
04:35:35,95.65,214.71,4.31,21.78,0,4.11,0
17:02:01,150.13,224.21,9.75544102448654,26.69,0,4.23,1
14:15:17,72.37,235.92,3.7,10.96,1,0.49,0
23:25:23,154.35,239.96,1.16,15.57,1,0.97,0
11:34:59,91.44,213.23,4.21,13.26,2,1.91,0
03:28:19,187.93,212.22,2.33,18.73,0,0.02,0
07:40:22,159.08,232.89,1.09,27.17,0,1.58,0
23:00:49,96.7,226.77,4.8290607603837215,25.06,2,1.3,1
06:28:31,86.66,220.3,4.67,19.32,1,3.4,0
15:02:41,83.0,230.98,4.89,24.14,1,2.45,0
18:31:55,67.82,226.1,1.2,24.87,2,1.64,0
05:04:00,79.66,219.9,0.85,27.67,2,0.18,0
21:18:14,157.46,213.37,5.0,17.76,2,1.61,0
23:59:58,108.62,220.97,0.87,27.43,2,3.16,0
08:08:45,102.24,221.25,0.37,17.78,0,3.83,0
15:00:00,111.12,223.52,0.93,13.07,2,3.53,0
23:12:40,152.14,228.71,3.86,19.36,0,0.62,0
11:57:30,131.91,217.61,3.51,23.12,1,1.26,0
15:56:15,179.82,236.82,3.44,18.39,2,2.99,0
21:37:54,99.96,220.29,2.45,16.24,2,3.6,0
22:52:03,71.11,212.65,2.65,19.19,0,1.77,0
09:22:38,140.37,216.47,1.94,27.88,2,1.61,0
21:21:54,57.7,237.52,2.6,25.46,0,2.29,0
16:33:06,144.82,227.6,0.49,13.08,1,4.17,0
02:53:54,195.01,232.56,1.63,24.91,2,1.72,0
13:56:30,141.82,212.07,1.91,18.62,2,4.14,0
11:07:33,183.36,222.33,4.02,25.3,0,0.38,0
11:05:56,67.92,218.47,3.48,12.02,0,3.15,0
20:00:44,57.55,236.57,4.21197510898463,10.82,2,2.88,1
02:02:23,77.07,225.63,1.27,25.35,1,4.18,0
22:44:03,57.41,237.37,1.11,17.5,2,2.52,0
05:28:38,192.48,230.13,1.6,22.86,2,4.84,0
13:26:43,53.27,216.11,3.11,10.43,0,4.34,0
02:17:36,110.27,233.53,3.67,22.37,0,2.99,0
08:55:36,137.36,229.28,1.62,23.21,1,0.49,0
11:15:24,69.21,227.13,3.42,14.98,2,4.53,0
08:57:40,131.18,239.35,4.66,28.62,2,0.94,0
17:15:35,108.74,210.54,4.14,21.17,0,1.22,0
21:01:17,163.58,237.86,7.845727176075347,21.02,2,2.61,1
17:04:40,134.4,238.41,3.16,22.55,0,3.88,0
19:09:50,167.6,239.52,3.8,17.53,0,2.91,0
10:38:30,175.97,235.31,3.42,16.5,0,4.19,0
14:21:26,76.58,231.95,4.97,29.62,2,1.21,0
03:29:30,55.26,224.31,2.86,28.12,0,4.27,0
23:36:39,64.06,236.33,2.63,10.16,2,2.92,0
21:29:02,151.01,220.44,1.86,25.27,2,2.2,0
20:00:21,98.92,232.62,4.96,26.94,1,3.11,0
23:50:51,115.16,220.22,1.2,19.52,2,0.84,0
10:11:46,60.96,233.1,2.11,12.81,1,4.4,0
08:46:04,185.29,214.82,0.21,28.13,2,3.23,0
03:14:05,183.51,212.32,0.45,27.57,0,3.77,0
08:13:29,118.7,233.27,3.29,25.16,1,0.07,0
08:53:32,109.9,237.55,3.39,10.91,2,4.98,0
05:23:44,198.99,223.84,4.46,18.35,0,1.4,0
17:29:21,196.46,233.5,2.45,18.86,1,0.42,0
14:16:36,70.55,213.67,0.82,21.29,0,1.3,0
14:30:36,140.76,225.18,1.98,10.57,2,4.08,0
06:29:43,59.99,229.56,1.81,24.56,1,1.38,0
01:13:08,103.23,239.42,1.94,22.25,0,4.75,0
15:35:29,134.31,233.99,6.485127428450744,14.99,0,3.51,1
00:21:25,142.95,231.21,2.31,17.99,2,4.33,0
22:18:27,179.17,231.29,1.66,24.44,0,2.16,0
02:27:54,96.7,234.58,2.58,14.82,1,4.29,0
00:03:57,133.63,234.03,3.13,11.43,2,3.03,0
06:08:47,153.97,212.54,2.45,22.64,0,2.0,0
20:45:20,126.49,237.37,3.7,25.21,0,4.27,0
22:46:22,186.09,235.91,4.8,13.54,1,4.71,0
14:01:49,198.88,221.68,0.48,27.89,1,0.89,0
12:02:54,107.31,225.16,2.53,22.77,1,1.14,0
23:21:01,99.61,220.52,1.41,29.87,0,4.3,0
03:53:05,176.97,221.52,2.75,11.3,2,0.92,0
01:33:30,197.31,222.71,2.41,21.15,1,4.45,0
06:22:03,183.6,232.75,2.85,20.9,1,2.78,0
18:32:13,171.4,239.79,0.92,27.57,0,3.61,0
08:10:15,151.2,226.63,2.58,16.57,1,3.09,0
20:55:21,65.24,231.05,4.48,23.6,0,4.1,0
20:07:35,81.01,220.92,4.35,15.39,1,3.04,0
14:12:51,137.55,225.86,3.56,23.6,1,2.43,0
19:31:53,156.88,227.52,4.55,23.92,2,2.64,0
04:48:58,99.16,227.59,4.71,29.56,1,1.25,0
17:25:45,140.39,223.08,3.17,20.36,2,2.2,0
13:40:24,91.51,229.86,1.61,23.66,1,4.89,0
05:42:13,188.64,220.67,0.1,14.54,1,1.53,0
01:39:18,79.46,236.59,1.54,17.51,0,1.31,0
13:08:27,127.78,227.63,4.44,23.9,1,2.37,0
03:48:46,100.23,210.01,2.98,12.47,1,3.35,0
02:03:33,184.09,222.29,1.54,20.51,1,1.42,0
14:15:12,66.71,233.55,1.31,11.73,0,1.04,0
23:13:43,100.08,232.42,4.81,15.75,1,3.88,0
00:43:41,71.95,239.34,0.98,23.17,1,0.02,0
06:53:22,171.05,232.47,1.42,11.6,2,2.18,0
21:49:56,56.99,211.5,4.16,20.81,0,0.49,0
23:18:34,191.8,228.45,4.12,23.05,0,4.24,0
05:02:32,89.39,219.27,2.19,21.48,2,0.83,0
08:12:53,146.57,238.63,4.36,15.43,0,2.39,0
